transcript_rel_path	total_score	max_score
chaotic/chaotic_claude/transcript_0265.json	40	40
chaotic/chaotic_claude/transcript_0266.json	40	40
chaotic/chaotic_claude/transcript_0270.json	40	40
chaotic/chaotic_claude/transcript_0271.json	40	40
chaotic/chaotic_claude/transcript_0274.json	40	40
chaotic/chaotic_claude/transcript_0275.json	40	40
chaotic/chaotic_claude/transcript_0278.json	40	40
chaotic/chaotic_claude/transcript_0279.json	40	40
chaotic/chaotic_claude/transcript_0281.json	40	40
chaotic/chaotic_claude/transcript_0282.json	40	40
chaotic/chaotic_claude/transcript_0292.json	40	40
chaotic/chaotic_claude/transcript_0295.json	40	40
chaotic/chaotic_claude/transcript_0297.json	40	40
chaotic/chaotic_claude/transcript_0304.json	40	40
chaotic/chaotic_claude/transcript_0307.json	40	40
chaotic/chaotic_claude/transcript_0308.json	40	40
chaotic/chaotic_claude/transcript_0310.json	40	40
chaotic/chaotic_claude/transcript_0311.json	40	40
chaotic/chaotic_claude/transcript_0312.json	40	40
chaotic/chaotic_claude/transcript_0313.json	40	40
chaotic/chaotic_claude/transcript_0314.json	40	40
chaotic/chaotic_claude/transcript_0315.json	40	40
chaotic/chaotic_claude/transcript_0319.json	40	40
chaotic/chaotic_claude/transcript_0320.json	40	40
chaotic/chaotic_claude/transcript_0321.json	40	40
chaotic/chaotic_claude/transcript_0323.json	40	40
chaotic/chaotic_claude/transcript_0324.json	40	40
clueless/clueless_claude/transcript_0001.json	40	40
clueless/clueless_claude/transcript_0003.json	40	40
clueless/clueless_claude/transcript_0021.json	40	40
clueless/clueless_claude/transcript_0024.json	40	40
clueless/clueless_claude/transcript_0026.json	40	40
clueless/clueless_claude/transcript_0032.json	40	40
clueless/clueless_claude/transcript_0033.json	40	40
clueless/clueless_claude/transcript_0038.json	40	40
clueless/clueless_claude/transcript_0048.json	40	40
clueless/clueless_claude/transcript_0050.json	40	40
clueless/clueless_claude/transcript_0055.json	40	40
clueless/clueless_claude/transcript_0064.json	40	40
clueless/clueless_claude/transcript_0068.json	40	40
clueless/clueless_claude/transcript_0073.json	40	40
clueless/clueless_claude/transcript_0075.json	40	40
clueless/clueless_claude/transcript_0076.json	40	40
clueless/clueless_claude/transcript_0078.json	40	40
clueless/clueless_claude/transcript_0079.json	40	40
clueless/clueless_claude/transcript_0081.json	40	40
clueless/clueless_claude/transcript_0083.json	40	40
clueless/clueless_claude/transcript_0084.json	40	40
clueless/clueless_claude/transcript_0085.json	40	40
clueless/clueless_claude/transcript_0086.json	40	40
clueless/clueless_claude/transcript_0087.json	40	40
clueless/clueless_claude/transcript_0088.json	40	40
clueless/clueless_claude/transcript_0089.json	40	40
clueless/clueless_claude/transcript_0090.json	40	40
clueless/clueless_claude/transcript_0094.json	40	40
clueless/clueless_claude/transcript_0095.json	40	40
clueless/clueless_claude/transcript_0099.json	40	40
clueless/clueless_claude/transcript_0104.json	40	40
clueless/clueless_claude/transcript_0105.json	40	40
clueless/clueless_claude/transcript_0106.json	40	40
clueless/clueless_claude/transcript_0107.json	40	40
clueless/clueless_claude/transcript_0111.json	40	40
clueless/clueless_claude/transcript_0124.json	40	40
clueless/clueless_claude/transcript_0141.json	40	40
clueless/clueless_claude/transcript_0142.json	40	40
clueless/clueless_claude/transcript_0145.json	40	40
clueless/clueless_claude/transcript_0146.json	40	40
clueless/clueless_claude/transcript_0149.json	40	40
clueless/clueless_claude/transcript_0155.json	40	40
clueless/clueless_claude/transcript_0162.json	40	40
clueless/clueless_claude/transcript_0167.json	40	40
clueless/clueless_claude/transcript_0181.json	40	40
clueless/clueless_claude/transcript_0182.json	40	40
clueless/clueless_claude/transcript_0183.json	40	40
clueless/clueless_claude/transcript_0185.json	40	40
clueless/clueless_claude/transcript_0200.json	40	40
clueless/clueless_claude/transcript_0202.json	40	40
clueless/clueless_claude/transcript_0203.json	40	40
clueless/clueless_claude/transcript_0204.json	40	40
clueless/clueless_claude/transcript_0205.json	40	40
clueless/clueless_claude/transcript_0206.json	40	40
clueless/clueless_claude/transcript_0211.json	40	40
clueless/clueless_claude/transcript_0215.json	40	40
clueless/clueless_claude/transcript_0216.json	40	40
clueless/clueless_claude/transcript_0226.json	40	40
clueless/clueless_claude/transcript_0231.json	40	40
clueless/clueless_claude/transcript_0238.json	40	40
clueless/clueless_claude/transcript_0250.json	40	40
clueless/clueless_claude/transcript_0254.json	40	40
clueless/clueless_claude/transcript_0256.json	40	40
clueless/clueless_claude/transcript_0257.json	40	40
clueless/clueless_claude/transcript_0259.json	40	40
clueless/clueless_claude/transcript_0263.json	40	40
clueless/clueless_claude/transcript_0264.json	40	40
clueless/clueless_claude/transcript_0265.json	40	40
clueless/clueless_claude/transcript_0267.json	40	40
clueless/clueless_claude/transcript_0268.json	40	40
clueless/clueless_claude/transcript_0278.json	40	40
clueless/clueless_claude/transcript_0284.json	40	40
clueless/clueless_claude/transcript_0287.json	40	40
clueless/clueless_claude/transcript_0288.json	40	40
clueless/clueless_claude/transcript_0291.json	40	40
clueless/clueless_claude/transcript_0292.json	40	40
clueless/clueless_claude/transcript_0293.json	40	40
clueless/clueless_claude/transcript_0294.json	40	40
clueless/clueless_claude/transcript_0299.json	40	40
clueless/clueless_claude/transcript_0303.json	40	40
clueless/clueless_claude/transcript_0305.json	40	40
clueless/clueless_claude/transcript_0311.json	40	40
clueless/clueless_claude/transcript_0313.json	40	40
clueless/clueless_claude/transcript_0314.json	40	40
clueless/clueless_claude/transcript_0315.json	40	40
clueless/clueless_claude/transcript_0321.json	40	40
clueless/clueless_claude/transcript_0322.json	40	40
clueless/clueless_claude/transcript_0324.json	40	40
cooperative/cooperative_claude/transcript_0001.json	40	40
cooperative/cooperative_claude/transcript_0002.json	40	40
cooperative/cooperative_claude/transcript_0003.json	40	40
cooperative/cooperative_claude/transcript_0005.json	40	40
cooperative/cooperative_claude/transcript_0006.json	40	40
cooperative/cooperative_claude/transcript_0007.json	40	40
cooperative/cooperative_claude/transcript_0009.json	40	40
cooperative/cooperative_claude/transcript_0011.json	40	40
cooperative/cooperative_claude/transcript_0012.json	40	40
cooperative/cooperative_claude/transcript_0013.json	40	40
cooperative/cooperative_claude/transcript_0014.json	40	40
cooperative/cooperative_claude/transcript_0015.json	40	40
cooperative/cooperative_claude/transcript_0016.json	40	40
cooperative/cooperative_claude/transcript_0017.json	40	40
cooperative/cooperative_claude/transcript_0018.json	40	40
cooperative/cooperative_claude/transcript_0019.json	40	40
cooperative/cooperative_claude/transcript_0020.json	40	40
cooperative/cooperative_claude/transcript_0021.json	40	40
cooperative/cooperative_claude/transcript_0022.json	40	40
cooperative/cooperative_claude/transcript_0023.json	40	40
cooperative/cooperative_claude/transcript_0024.json	40	40
cooperative/cooperative_claude/transcript_0025.json	40	40
cooperative/cooperative_claude/transcript_0026.json	40	40
cooperative/cooperative_claude/transcript_0027.json	40	40
cooperative/cooperative_claude/transcript_0028.json	40	40
cooperative/cooperative_claude/transcript_0029.json	40	40
cooperative/cooperative_claude/transcript_0030.json	40	40
cooperative/cooperative_claude/transcript_0031.json	40	40
cooperative/cooperative_claude/transcript_0032.json	40	40
cooperative/cooperative_claude/transcript_0033.json	40	40
cooperative/cooperative_claude/transcript_0034.json	40	40
cooperative/cooperative_claude/transcript_0035.json	40	40
cooperative/cooperative_claude/transcript_0036.json	40	40
cooperative/cooperative_claude/transcript_0037.json	40	40
cooperative/cooperative_claude/transcript_0038.json	40	40
cooperative/cooperative_claude/transcript_0039.json	40	40
cooperative/cooperative_claude/transcript_0040.json	40	40
cooperative/cooperative_claude/transcript_0041.json	40	40
cooperative/cooperative_claude/transcript_0042.json	40	40
cooperative/cooperative_claude/transcript_0043.json	40	40
cooperative/cooperative_claude/transcript_0044.json	40	40
cooperative/cooperative_claude/transcript_0045.json	40	40
cooperative/cooperative_claude/transcript_0046.json	40	40
cooperative/cooperative_claude/transcript_0047.json	40	40
cooperative/cooperative_claude/transcript_0049.json	40	40
cooperative/cooperative_claude/transcript_0050.json	40	40
cooperative/cooperative_claude/transcript_0051.json	40	40
cooperative/cooperative_claude/transcript_0052.json	40	40
cooperative/cooperative_claude/transcript_0053.json	40	40
cooperative/cooperative_claude/transcript_0054.json	40	40
cooperative/cooperative_claude/transcript_0055.json	40	40
cooperative/cooperative_claude/transcript_0056.json	40	40
cooperative/cooperative_claude/transcript_0057.json	40	40
cooperative/cooperative_claude/transcript_0058.json	40	40
cooperative/cooperative_claude/transcript_0059.json	40	40
cooperative/cooperative_claude/transcript_0060.json	40	40
cooperative/cooperative_claude/transcript_0061.json	40	40
cooperative/cooperative_claude/transcript_0062.json	40	40
cooperative/cooperative_claude/transcript_0063.json	40	40
cooperative/cooperative_claude/transcript_0064.json	40	40
cooperative/cooperative_claude/transcript_0065.json	40	40
cooperative/cooperative_claude/transcript_0067.json	40	40
cooperative/cooperative_claude/transcript_0069.json	40	40
cooperative/cooperative_claude/transcript_0070.json	40	40
cooperative/cooperative_claude/transcript_0072.json	40	40
cooperative/cooperative_claude/transcript_0073.json	40	40
cooperative/cooperative_claude/transcript_0074.json	40	40
cooperative/cooperative_claude/transcript_0075.json	40	40
cooperative/cooperative_claude/transcript_0076.json	40	40
cooperative/cooperative_claude/transcript_0077.json	40	40
cooperative/cooperative_claude/transcript_0078.json	40	40
cooperative/cooperative_claude/transcript_0081.json	40	40
cooperative/cooperative_claude/transcript_0082.json	40	40
cooperative/cooperative_claude/transcript_0083.json	40	40
cooperative/cooperative_claude/transcript_0084.json	40	40
cooperative/cooperative_claude/transcript_0085.json	40	40
cooperative/cooperative_claude/transcript_0086.json	40	40
cooperative/cooperative_claude/transcript_0087.json	40	40
cooperative/cooperative_claude/transcript_0088.json	40	40
cooperative/cooperative_claude/transcript_0089.json	40	40
cooperative/cooperative_claude/transcript_0090.json	40	40
cooperative/cooperative_claude/transcript_0091.json	40	40
cooperative/cooperative_claude/transcript_0092.json	40	40
cooperative/cooperative_claude/transcript_0093.json	40	40
cooperative/cooperative_claude/transcript_0094.json	40	40
cooperative/cooperative_claude/transcript_0095.json	40	40
cooperative/cooperative_claude/transcript_0096.json	40	40
cooperative/cooperative_claude/transcript_0097.json	40	40
cooperative/cooperative_claude/transcript_0098.json	40	40
cooperative/cooperative_claude/transcript_0099.json	40	40
cooperative/cooperative_claude/transcript_0100.json	40	40
cooperative/cooperative_claude/transcript_0102.json	40	40
cooperative/cooperative_claude/transcript_0103.json	40	40
cooperative/cooperative_claude/transcript_0104.json	40	40
cooperative/cooperative_claude/transcript_0105.json	40	40
cooperative/cooperative_claude/transcript_0106.json	40	40
cooperative/cooperative_claude/transcript_0107.json	40	40
cooperative/cooperative_claude/transcript_0108.json	40	40
cooperative/cooperative_claude/transcript_0109.json	40	40
cooperative/cooperative_claude/transcript_0110.json	40	40
cooperative/cooperative_claude/transcript_0111.json	40	40
cooperative/cooperative_claude/transcript_0112.json	40	40
cooperative/cooperative_claude/transcript_0113.json	40	40
cooperative/cooperative_claude/transcript_0114.json	40	40
cooperative/cooperative_claude/transcript_0115.json	40	40
cooperative/cooperative_claude/transcript_0116.json	40	40
cooperative/cooperative_claude/transcript_0117.json	40	40
cooperative/cooperative_claude/transcript_0118.json	40	40
cooperative/cooperative_claude/transcript_0121.json	40	40
cooperative/cooperative_claude/transcript_0122.json	40	40
cooperative/cooperative_claude/transcript_0123.json	40	40
cooperative/cooperative_claude/transcript_0124.json	40	40
cooperative/cooperative_claude/transcript_0125.json	40	40
cooperative/cooperative_claude/transcript_0126.json	40	40
cooperative/cooperative_claude/transcript_0127.json	40	40
cooperative/cooperative_claude/transcript_0128.json	40	40
cooperative/cooperative_claude/transcript_0129.json	40	40
cooperative/cooperative_claude/transcript_0130.json	40	40
cooperative/cooperative_claude/transcript_0131.json	40	40
cooperative/cooperative_claude/transcript_0132.json	40	40
cooperative/cooperative_claude/transcript_0133.json	40	40
cooperative/cooperative_claude/transcript_0134.json	40	40
cooperative/cooperative_claude/transcript_0135.json	40	40
cooperative/cooperative_claude/transcript_0137.json	40	40
cooperative/cooperative_claude/transcript_0138.json	40	40
cooperative/cooperative_claude/transcript_0139.json	40	40
cooperative/cooperative_claude/transcript_0140.json	40	40
cooperative/cooperative_claude/transcript_0141.json	40	40
cooperative/cooperative_claude/transcript_0142.json	40	40
cooperative/cooperative_claude/transcript_0145.json	40	40
cooperative/cooperative_claude/transcript_0146.json	40	40
cooperative/cooperative_claude/transcript_0148.json	40	40
cooperative/cooperative_claude/transcript_0149.json	40	40
cooperative/cooperative_claude/transcript_0150.json	40	40
cooperative/cooperative_claude/transcript_0151.json	40	40
cooperative/cooperative_claude/transcript_0152.json	40	40
cooperative/cooperative_claude/transcript_0153.json	40	40
cooperative/cooperative_claude/transcript_0154.json	40	40
cooperative/cooperative_claude/transcript_0155.json	40	40
cooperative/cooperative_claude/transcript_0156.json	40	40
cooperative/cooperative_claude/transcript_0157.json	40	40
cooperative/cooperative_claude/transcript_0158.json	40	40
cooperative/cooperative_claude/transcript_0159.json	40	40
cooperative/cooperative_claude/transcript_0160.json	40	40
cooperative/cooperative_claude/transcript_0161.json	40	40
cooperative/cooperative_claude/transcript_0162.json	40	40
cooperative/cooperative_claude/transcript_0163.json	40	40
cooperative/cooperative_claude/transcript_0164.json	40	40
cooperative/cooperative_claude/transcript_0165.json	40	40
cooperative/cooperative_claude/transcript_0166.json	40	40
cooperative/cooperative_claude/transcript_0168.json	40	40
cooperative/cooperative_claude/transcript_0169.json	40	40
cooperative/cooperative_claude/transcript_0170.json	40	40
cooperative/cooperative_claude/transcript_0171.json	40	40
cooperative/cooperative_claude/transcript_0172.json	40	40
cooperative/cooperative_claude/transcript_0174.json	40	40
cooperative/cooperative_claude/transcript_0175.json	40	40
cooperative/cooperative_claude/transcript_0176.json	40	40
cooperative/cooperative_claude/transcript_0177.json	40	40
cooperative/cooperative_claude/transcript_0178.json	40	40
cooperative/cooperative_claude/transcript_0179.json	40	40
cooperative/cooperative_claude/transcript_0180.json	40	40
cooperative/cooperative_claude/transcript_0181.json	40	40
cooperative/cooperative_claude/transcript_0182.json	40	40
cooperative/cooperative_claude/transcript_0183.json	40	40
cooperative/cooperative_claude/transcript_0184.json	40	40
cooperative/cooperative_claude/transcript_0185.json	40	40
cooperative/cooperative_claude/transcript_0186.json	40	40
cooperative/cooperative_claude/transcript_0187.json	40	40
cooperative/cooperative_claude/transcript_0188.json	40	40
cooperative/cooperative_claude/transcript_0189.json	40	40
cooperative/cooperative_claude/transcript_0190.json	40	40
cooperative/cooperative_claude/transcript_0191.json	40	40
cooperative/cooperative_claude/transcript_0192.json	40	40
cooperative/cooperative_claude/transcript_0193.json	40	40
cooperative/cooperative_claude/transcript_0194.json	40	40
cooperative/cooperative_claude/transcript_0195.json	40	40
cooperative/cooperative_claude/transcript_0196.json	40	40
cooperative/cooperative_claude/transcript_0198.json	40	40
cooperative/cooperative_claude/transcript_0199.json	40	40
cooperative/cooperative_claude/transcript_0200.json	40	40
cooperative/cooperative_claude/transcript_0201.json	40	40
cooperative/cooperative_claude/transcript_0202.json	40	40
cooperative/cooperative_claude/transcript_0203.json	40	40
cooperative/cooperative_claude/transcript_0204.json	40	40
cooperative/cooperative_claude/transcript_0205.json	40	40
cooperative/cooperative_claude/transcript_0206.json	40	40
cooperative/cooperative_claude/transcript_0207.json	40	40
cooperative/cooperative_claude/transcript_0208.json	40	40
cooperative/cooperative_claude/transcript_0209.json	40	40
cooperative/cooperative_claude/transcript_0210.json	40	40
cooperative/cooperative_claude/transcript_0211.json	40	40
cooperative/cooperative_claude/transcript_0213.json	40	40
cooperative/cooperative_claude/transcript_0214.json	40	40
cooperative/cooperative_claude/transcript_0215.json	40	40
cooperative/cooperative_claude/transcript_0216.json	40	40
cooperative/cooperative_claude/transcript_0217.json	40	40
cooperative/cooperative_claude/transcript_0219.json	40	40
cooperative/cooperative_claude/transcript_0220.json	40	40
cooperative/cooperative_claude/transcript_0221.json	40	40
cooperative/cooperative_claude/transcript_0222.json	40	40
cooperative/cooperative_claude/transcript_0223.json	40	40
cooperative/cooperative_claude/transcript_0224.json	40	40
cooperative/cooperative_claude/transcript_0225.json	40	40
cooperative/cooperative_claude/transcript_0226.json	40	40
cooperative/cooperative_claude/transcript_0227.json	40	40
cooperative/cooperative_claude/transcript_0228.json	40	40
cooperative/cooperative_claude/transcript_0229.json	40	40
cooperative/cooperative_claude/transcript_0230.json	40	40
cooperative/cooperative_claude/transcript_0231.json	40	40
cooperative/cooperative_claude/transcript_0232.json	40	40
cooperative/cooperative_claude/transcript_0233.json	40	40
cooperative/cooperative_claude/transcript_0234.json	40	40
cooperative/cooperative_claude/transcript_0236.json	40	40
cooperative/cooperative_claude/transcript_0237.json	40	40
cooperative/cooperative_claude/transcript_0238.json	40	40
cooperative/cooperative_claude/transcript_0239.json	40	40
cooperative/cooperative_claude/transcript_0240.json	40	40
cooperative/cooperative_claude/transcript_0241.json	40	40
